#SampleID	Description	country	Env	SourceSink
1521.EB035.s.6.1.sequences	soil metagenome EB035	GAZ:Tanzania	grassland soil	source
1521.EB034.s.6.1.sequences	soil metagenome EB034	GAZ:Tanzania	grassland soil	source
1521.EB032.s.6.1.sequences	soil metagenome EB032	GAZ:Tanzania	grassland soil	source
1521.EB031.s.6.1.sequences	soil metagenome EB031	GAZ:Tanzania	grassland soil	source
1521.EB030.s.6.1.sequences	soil metagenome EB030	GAZ:Tanzania	grassland soil	source
1521.EB029.s.6.1.sequences	soil metagenome EB029	GAZ:Tanzania	grassland soil	source
1521.EB028.s.6.1.sequences	soil metagenome EB028	GAZ:Tanzania	grassland soil	source
1521.EB027.s.6.1.sequences	soil metagenome EB027	GAZ:Tanzania	grassland soil	source
1521.EB026.s.6.1.sequences	soil metagenome EB026	GAZ:Antarctica	tundra	source
1521.EB025.s.6.1.sequences	soil metagenome EB025	GAZ:Antarctica	tundra	source
1521.EB024.s.6.1.sequences	soil metagenome EB024	GAZ:Antarctica	tundra	source
1521.EB023.s.6.1.sequences	soil metagenome EB023	GAZ:Antarctica	tundra	source
1521.EB022.s.6.1.sequences	soil metagenome EB022	GAZ:Antarctica	tundra	source
1521.EB021.M.s.6.1.sequences	soil metagenome EB021.M	GAZ:Antarctica	tundra	source
1521.EB021.s.6.1.sequences	soil metagenome EB021	GAZ:Antarctica	tundra	source
1521.EB020.M.s.6.1.sequences	soil metagenome EB020.M	GAZ:Antarctica	tundra	source
1521.EB020.s.6.1.sequences	soil metagenome EB020	GAZ:Antarctica	tundra	source
1521.EB019.M.s.6.1.sequences	soil metagenome EB019.M	GAZ:Antarctica	tundra	source
1521.EB017.M.s.6.1.sequences	soil metagenome EB017.M	GAZ:Antarctica	tundra	source
1521.DL3.s.6.1.sequences	soil metagenome DL3	GAZ:Canada	tundra	source
1521.DL1.s.6.1.sequences	soil metagenome DL1	GAZ:Canada	tundra	source
1521.DF3.s.6.1.sequences	soil metagenome DF3	GAZ:United States of America	forest	source
1521.DF1.M.s.6.1.sequences	soil metagenome DF1.M	GAZ:United States of America	forest	source
1521.DF1.s.6.1.sequences	soil metagenome DF1	GAZ:United States of America	forest	source
1521.CT1.s.6.1.sequences	soil metagenome CT1	GAZ:Canada	tundra	source
1521.CR1.s.6.1.sequences	soil metagenome CR1	GAZ:United States of America	grassland soil	source
1521.CO3.s.6.1.sequences	soil metagenome CO3	GAZ:United States of America	grassland soil	source
1521.CO2.s.6.1.sequences	soil metagenome CO2	GAZ:United States of America	grassland soil	source
1521.CO1.s.6.1.sequences	soil metagenome CO1	GAZ:United States of America	grassland soil	source
1521.CM1.s.6.1.sequences	soil metagenome CM1	GAZ:United States of America	grassland soil	source
1521.CL4.s.6.1.sequences	soil metagenome CL4	GAZ:United States of America	forest	source
1521.CL2.s.6.1.sequences	soil metagenome CL2	GAZ:United States of America	forest	source
1521.CL1.M.s.6.1.sequences	soil metagenome CL1.M	GAZ:United States of America	forest	source
1521.CL1.s.6.1.sequences	soil metagenome CL1	GAZ:United States of America	forest	source
1521.CF3.s.6.1.sequences	soil metagenome CF3	GAZ:United States of America	forest	source
1521.CA2.s.6.1.sequences	soil metagenome CA2	GAZ:United States of America	dry soil	source
1521.CA1.s.6.1.sequences	soil metagenome CA1	GAZ:United States of America	dry soil	source
1521.BZ1.s.6.1.sequences	soil metagenome BZ1	GAZ:United States of America	forest soil	source
1521.BP1.s.6.1.sequences	soil metagenome BP1	GAZ:United States of America	dry soil	source
1521.AR3.M.s.6.1.sequences	soil metagenome AR3.M	GAZ:Argentina	grassland soil	source
1521.AR3.s.6.1.sequences	soil metagenome AR3	GAZ:Argentina	grassland soil	source
1521.AR2.s.6.1.sequences	soil metagenome AR2	GAZ:Argentina	grassland soil	source
1521.AR1.s.6.1.sequences	soil metagenome AR1	GAZ:Argentina	grassland soil	source
1521.AF3.s.6.1.sequences	Arctic circle soils AF3	GAZ:Canada	tundra	source
1521.AF1.s.6.1.sequences	Arctic circle soils AF1	GAZ:Canada	tundra	source
1521.Abi.I.s.6.1.sequences	Arctic circle soils Abi.I	GAZ:Canada	tundra	source
1521.Abi.3.s.6.1.sequences	Arctic circle soils Abi.3	GAZ:Canada	tundra	source
1526.Halls10R1	GlenCanyon_ha10r1	GAZ:United States of America	dam	source
1526.Halls10R2	GlenCanyon_ha10r2	GAZ:United States of America	dam	source
1526.HCanyon10R1	GlenCanyon_hc9r1	GAZ:United States of America	dam	source
1526.HCanyon10R2	GlenCanyon_hc9r2	GAZ:United States of America	dam	source
1526.HCanyon10R3	GlenCanyon_hc9r3	GAZ:United States of America	dam	source
1526.HCanyon11R1	GlenCanyon_hc10r1	GAZ:United States of America	dam	source
1526.HCanyon11R2	GlenCanyon_hc10r2	GAZ:United States of America	dam	source
1526.HCanyon11R3	GlenCanyon_hc10r3	GAZ:United States of America	dam	source
1526.HCanyon12R1	GlenCanyon_hc11r1	GAZ:United States of America	dam	source
1526.HCanyon12R2	GlenCanyon_hc11r2	GAZ:United States of America	dam	source
1526.HCanyon12R3	GlenCanyon_hc11r3	GAZ:United States of America	dam	source
1526.Stillton10R1	GlenCanyon_sc9r1	GAZ:United States of America	dam	source
1526.Stillton10R2	GlenCanyon_sc9r2	GAZ:United States of America	dam	source
1526.Stillton10R3	GlenCanyon_sc9r3	GAZ:United States of America	dam	source
1526.Stillton11R1	GlenCanyon_sc10r1	GAZ:United States of America	dam	source
1526.Stillton11R3	GlenCanyon_sc10r3	GAZ:United States of America	dam	source
1526.Halls9R1	GlenCanyon_ha9r1	GAZ:United States of America	dam	source
1526.Halls9R2	GlenCanyon_ha9r2	GAZ:United States of America	dam	source
1526.HCanyon9R1	GlenCanyon_hc8r1	GAZ:United States of America	dam	source
1526.HCanyon9R2	GlenCanyon_hc8r2	GAZ:United States of America	dam	source
1526.HCanyon9R3	GlenCanyon_hc8r3	GAZ:United States of America	dam	source
1526.Stillton9R1	GlenCanyon_sc8r1	GAZ:United States of America	dam	source
1526.Stillton9R2	GlenCanyon_sc8r2	GAZ:United States of America	dam	source
1526.Stillton9R3	GlenCanyon_sc8r3	GAZ:United States of America	dam	source
1526.CrustControlR1	GlenCanyon_mokiccr1	GAZ:United States of America	dam	source
1526.CrustControlR2	GlenCanyon_mokiccr2	GAZ:United States of America	dam	source
1526.CrustControlR3	GlenCanyon_mokiccr3	GAZ:United States of America	dam	source
1526.Halls0R1	GlenCanyon_ha0r1	GAZ:United States of America	dam	source
1526.Halls0R2	GlenCanyon_ha0r2	GAZ:United States of America	dam	source
1526.HCanyon0R1	GlenCanyon_hc1r1	GAZ:United States of America	dam	source
1526.HCanyon0R2	GlenCanyon_hc1r2	GAZ:United States of America	dam	source
1526.HCanyon0R3	GlenCanyon_hc1r3	GAZ:United States of America	dam	source
1526.Stillton0R1	GlenCanyon_sc1r1	GAZ:United States of America	dam	source
1526.Stillton0R2	GlenCanyon_sc1r2	GAZ:United States of America	dam	source
1526.Stillton0R3	GlenCanyon_sc1r3	GAZ:United States of America	dam	source
1526.Halls1R1	GlenCanyon_ha1r1	GAZ:United States of America	dam	source
1526.Halls1R2	GlenCanyon_ha1r2	GAZ:United States of America	dam	source
1526.Halls2R1	GlenCanyon_ha2r1	GAZ:United States of America	dam	source
1526.Halls2R2	GlenCanyon_ha2r2	GAZ:United States of America	dam	source
1526.Halls3R1	GlenCanyon_ha3r1	GAZ:United States of America	dam	source
1526.Halls3R2	GlenCanyon_ha3r2	GAZ:United States of America	dam	source
1526.Halls4R1	GlenCanyon_ha4r1	GAZ:United States of America	dam	source
1526.Halls4R2	GlenCanyon_ha4r2	GAZ:United States of America	dam	source
1526.Halls5R1	GlenCanyon_ha5r1	GAZ:United States of America	dam	source
1526.Halls6R1	GlenCanyon_ha6r1	GAZ:United States of America	dam	source
1526.Halls6R2	GlenCanyon_ha6r2	GAZ:United States of America	dam	source
1526.Halls7R1	GlenCanyon_ha7r1	GAZ:United States of America	dam	source
1526.Halls7R2	GlenCanyon_ha7r2	GAZ:United States of America	dam	source
1526.Halls8R1	GlenCanyon_ha8r1	GAZ:United States of America	dam	source
1526.Halls8R2	GlenCanyon_ha8r2	GAZ:United States of America	dam	source
1526.HCanyon1R1	GlenCanyon_hc0r1	GAZ:United States of America	dam	source
1526.HCanyon1R2	GlenCanyon_hc0r2	GAZ:United States of America	dam	source
1526.HCanyon1R3	GlenCanyon_hc0r3	GAZ:United States of America	dam	source
1526.HCanyon2R1	GlenCanyon_hc1r1	GAZ:United States of America	dam	source
1526.HCanyon2R2	GlenCanyon_hc1r2	GAZ:United States of America	dam	source
1526.HCanyon2R3	GlenCanyon_hc1r3	GAZ:United States of America	dam	source
1526.HCanyon3R1	GlenCanyon_hc2r1	GAZ:United States of America	dam	source
1526.HCanyon3R2	GlenCanyon_hc2r2	GAZ:United States of America	dam	source
1526.HCanyon3R3	GlenCanyon_hc2r3	GAZ:United States of America	dam	source
1526.HCanyon4R1	GlenCanyon_hc3r1	GAZ:United States of America	dam	source
1526.HCanyon4R2	GlenCanyon_hc3r2	GAZ:United States of America	dam	source
1526.HCanyon4R3	GlenCanyon_hc3r3	GAZ:United States of America	dam	source
1526.HCanyon5R1	GlenCanyon_hc4r1	GAZ:United States of America	dam	source
1526.HCanyon5R2	GlenCanyon_hc4r2	GAZ:United States of America	dam	source
1526.HCanyon5R3	GlenCanyon_hc4r3	GAZ:United States of America	dam	source
1526.HCanyon6R1	GlenCanyon_hc5r1	GAZ:United States of America	dam	source
1526.HCanyon6R2	GlenCanyon_hc5r2	GAZ:United States of America	dam	source
1526.HCanyon6R3	GlenCanyon_hc5r3	GAZ:United States of America	dam	source
1526.HCanyon7R1	GlenCanyon_hc6r1	GAZ:United States of America	dam	source
1526.HCanyon7R2	GlenCanyon_hc6r2	GAZ:United States of America	dam	source
1526.HCanyon7R3	GlenCanyon_hc6r3	GAZ:United States of America	dam	source
1526.HCanyon8R1	GlenCanyon_hc7r1	GAZ:United States of America	dam	source
1526.HCanyon8R2	GlenCanyon_hc7r2	GAZ:United States of America	dam	source
1526.HCanyon8R3	GlenCanyon_hc7r3	GAZ:United States of America	dam	source
1526.Stillton1R1	GlenCanyon_sc0r1	GAZ:United States of America	dam	source
1526.Stillton1R2	GlenCanyon_sc0r2	GAZ:United States of America	dam	source
1526.Stillton2R1	GlenCanyon_sc1r1	GAZ:United States of America	dam	source
1526.Stillton2R2	GlenCanyon_sc1r2	GAZ:United States of America	dam	source
1526.Stillton2R3	GlenCanyon_sc1r3	GAZ:United States of America	dam	source
1526.Stillton3R1	GlenCanyon_sc2r1	GAZ:United States of America	dam	source
1526.Stillton3R2	GlenCanyon_sc2r2	GAZ:United States of America	dam	source
1526.Stillton3R3	GlenCanyon_sc2r3	GAZ:United States of America	dam	source
1526.Stillton4R1	GlenCanyon_sc3r1	GAZ:United States of America	dam	source
1526.Stillton4R2	GlenCanyon_sc3r2	GAZ:United States of America	dam	source
1526.Stillton4R3	GlenCanyon_sc3r3	GAZ:United States of America	dam	source
1526.Stillton5R2	GlenCanyon_sc4r2	GAZ:United States of America	dam	source
1526.Stillton6R1	GlenCanyon_sc5r1	GAZ:United States of America	dam	source
1526.Stillton6R2	GlenCanyon_sc5r2	GAZ:United States of America	dam	source
1526.Stillton6R3	GlenCanyon_sc5r3	GAZ:United States of America	dam	source
1526.Stillton7R1	GlenCanyon_sc6r1	GAZ:United States of America	dam	source
1526.Stillton7R2	GlenCanyon_sc6r2	GAZ:United States of America	dam	source
1526.Stillton7R3	GlenCanyon_sc6r3	GAZ:United States of America	dam	source
1526.Stillton8R1	GlenCanyon_sc7r1	GAZ:United States of America	dam	source
1526.Stillton8R3	GlenCanyon_sc7r3	GAZ:United States of America	dam	source
1578.As.low.06to0.1	polygon center As.low.06to0.1	GAZ:United States of America	tundra	source
1578.As.low.16to0.2	polygon center As.low.16to0.2	GAZ:United States of America	tundra	source
1578.O1.high.06to0.1	polygon rim O1.high.06to0.1	GAZ:United States of America	tundra	source
1578.O1.high.16to0.2	polygon rim O1.high.16to0.2	GAZ:United States of America	tundra	source
1578.A2.high.0to0.6	polygon rim A2.high.0to0.6	GAZ:United States of America	tundra	source
1578.A2.high0.26to0.30	polygon rim A2.high0.26to0.30	GAZ:United States of America	tundra	source
1578.A2.high0.36to0.40	polygon rim A2.high0.36to0.40	GAZ:United States of America	tundra	source
1578.A2.low.06to0.1	polygon center A2.low.06to0.1	GAZ:United States of America	tundra	source
1578.A2.low.16to0.2	polygon center A2.low.16to0.2	GAZ:United States of America	tundra	source
1578.A2.low0.26to0.30	polygon center A2.low0.26to0.30	GAZ:United States of America	tundra	source
1578.A2.low0.36to0.40	polygon center A2.low0.36to0.40	GAZ:United States of America	tundra	source
1578.As.high.0to0.6	polygon rim As.high.0to0.6	GAZ:United States of America	tundra	source
1578.A1.high.06to0.1	polygon rim A1.high.06to0.1	GAZ:United States of America	tundra	source
1578.A1.high.16to0.2	polygon rim A1.high.16to0.2	GAZ:United States of America	tundra	source
1578.A1.low.06to0.1	polygon center A1.low.06to0.1	GAZ:United States of America	tundra	source
1578.A1.low.16to0.2	polygon center A1.low.16to0.2	GAZ:United States of America	tundra	source
1578.A2.high.16to0.19	polygon rim A2.high.16to0.19	GAZ:United States of America	tundra	source
1578.As.high.16to0.2	polygon rim As.high.16to0.2	GAZ:United States of America	tundra	source
1578.O1.low.16to0.2	polygon center O1.low.16to0.2	GAZ:United States of America	tundra	source
1578.O1.high0.26to0.30	polygon rim O1.high0.26to0.30	GAZ:United States of America	tundra	source
1578.O1.high0.36to0.41	polygon rim O1.high0.36to0.41	GAZ:United States of America	tundra	source
1578.O1.low.06to0.1	polygon center O1.low.06to0.1	GAZ:United States of America	tundra	source
1578.O1.low0.26to0.30	polygon center O1.low0.26to0.30	GAZ:United States of America	tundra	source
1578.O3.high.06to0.115	polygon rim O3.high.06to0.115	GAZ:United States of America	tundra	source
1578.O3.high.16to0.2	polygon rim O3.high.16to0.2	GAZ:United States of America	tundra	source
1578.O3.high0.26to0.30	polygon rim O3.high0.26to0.30	GAZ:United States of America	tundra	source
1578.O3.high0.36to0.40	polygon rim O3.high0.36to0.40	GAZ:United States of America	tundra	source
1578.O3.low.06to0.1	polygon center O3.low.06to0.1	GAZ:United States of America	tundra	source
1578.O3.low.16to0.2	polygon center O3.low.16to0.2	GAZ:United States of America	tundra	source
1578.O3.low0.26to0.30	polygon center O3.low0.26to0.30	GAZ:United States of America	tundra	source
1578.O3.low0.35to0.37	polygon center O3.low0.35to0.37	GAZ:United States of America	tundra	source
1578.Os.high.0to0.6	polygon rim Os.high.0to0.6	GAZ:United States of America	tundra	source
1578.Os.high.16to0.2	polygon rim Os.high.16to0.2	GAZ:United States of America	tundra	source
1578.Os.low.06to0.1	polygon center Os.low.06to0.1	GAZ:United States of America	tundra	source
1578.Os.low.16to0.2	polygon center Os.low.16to0.2	GAZ:United States of America	tundra	source
1579.C.1.0	soil elevation 256m	GAZ:United States of America	volcano	source
1579.G.1.0	soil elevation 922m	GAZ:United States of America	volcano	source
1579.G.1.15	soil elevation 922m	GAZ:United States of America	volcano	source
1579.G.1.30	soil elevation 922m	GAZ:United States of America	volcano	source
1579.G.2.0	soil elevation 922m	GAZ:United States of America	volcano	source
1579.C.3.0	soil elevation 256m	GAZ:United States of America	volcano	source
1579.G.2.15	soil elevation 922m	GAZ:United States of America	volcano	source
1579.G.3.0	soil elevation 922m	GAZ:United States of America	volcano	source
1579.F.1.0	soil elevation 833m	GAZ:United States of America	volcano	source
1579.G.3.15	soil elevation 922m	GAZ:United States of America	volcano	source
1579.G.3.30	soil elevation 922m	GAZ:United States of America	volcano	source
1579.G.4.0	soil elevation 922m	GAZ:United States of America	volcano	source
1579.G.4.15	soil elevation 922m	GAZ:United States of America	volcano	source
1579.H.1.0	soil elevation 992m	GAZ:United States of America	volcano	source
1579.H.1.15	soil elevation 992m	GAZ:United States of America	volcano	source
1579.H.2.0	soil elevation 992m	GAZ:United States of America	volcano	source
1579.F.2.0	soil elevation 833m	GAZ:United States of America	volcano	source
1579.H.2.15	soil elevation 992m	GAZ:United States of America	volcano	source
1579.H.2.30	soil elevation 992m	GAZ:United States of America	volcano	source
1579.H.3.0	soil elevation 992m	GAZ:United States of America	volcano	source
1579.H.3.15	soil elevation 992m	GAZ:United States of America	volcano	source
1579.H.3.30	soil elevation 992m	GAZ:United States of America	volcano	source
1579.H.4.0	soil elevation 992m	GAZ:United States of America	volcano	source
1579.F.3.30	soil elevation 833m	GAZ:United States of America	volcano	source
1579.I.1.0	soil elevation 1090m	GAZ:United States of America	volcano	source
1579.I.1.15	soil elevation 1090m	GAZ:United States of America	volcano	source
1579.C.3.15	soil elevation 256m	GAZ:United States of America	volcano	source
1579.I.1.30	soil elevation 1090m	GAZ:United States of America	volcano	source
1579.I.2.0	soil elevation 1090m	GAZ:United States of America	volcano	source
1579.I.3.0	soil elevation 1090m	GAZ:United States of America	volcano	source
1579.I.4.0	soil elevation 1090m	GAZ:United States of America	volcano	source
1579.F.4.0	soil elevation 833m	GAZ:United States of America	volcano	source
1579.I.2.15	soil elevation 1090m	GAZ:United States of America	volcano	source
1579.I.3.15	soil elevation 1090m	GAZ:United States of America	volcano	source
1579.I.4.15	soil elevation 1090m	GAZ:United States of America	volcano	source
1579.I.2.30	soil elevation 1090m	GAZ:United States of America	volcano	source
1579.I.3.30	soil elevation 1090m	GAZ:United States of America	volcano	source
1579.J.1.0	soil elevation 1134m	GAZ:United States of America	volcano	source
1579.E.1.0	soil elevation 674m	GAZ:United States of America	volcano	source
1579.E.1.15	soil elevation 674m	GAZ:United States of America	volcano	source
1579.E.1.30	soil elevation 674m	GAZ:United States of America	volcano	source
1579.E.2.0	soil elevation 674m	GAZ:United States of America	volcano	source
1579.E.2.15	soil elevation 674m	GAZ:United States of America	volcano	source
1579.E.2.30	soil elevation 674m	GAZ:United States of America	volcano	source
1579.E.3.0	soil elevation 674m	GAZ:United States of America	volcano	source
1579.E.4.0	soil elevation 674m	GAZ:United States of America	volcano	source
1579.F.4.15	soil elevation 833m	GAZ:United States of America	volcano	source
1579.F.4.30	soil elevation 833m	GAZ:United States of America	volcano	source
1579.J.1.15	soil elevation 1134m	GAZ:United States of America	volcano	source
1579.J.1.30	soil elevation 1134m	GAZ:United States of America	volcano	source
1579.J.2.0	soil elevation 1134m	GAZ:United States of America	volcano	source
